ticker,date,fwd_log_ret
AES,2023-09-08,-0.07888506306370502
AES,2023-09-11,-0.0597550845885495
AES,2023-09-12,-0.07117623380822913
AES,2023-09-13,-0.06442094933816911
AES,2023-09-14,-0.15587728103218845
AES,2023-09-15,-0.12593696352134875
AES,2023-09-18,-0.1874869453697623
AES,2023-09-19,-0.21334678927927486
AES,2023-09-20,-0.24056670523250956
AES,2023-09-21,-0.2646188743304556
AES,2023-09-22,-0.24836518699300836
AES,2023-09-25,-0.24745119488496004
AES,2023-09-26,-0.19885093032672962
AES,2023-09-27,-0.1736960148840918
AES,2023-09-28,-0.1312298742180631
AES,2023-09-29,-0.144113584249963
AES,2023-10-02,-0.03229560970483725
AES,2023-10-03,0.01539048972703494
AES,2023-10-04,0.049511215249552265
AES,2023-10-05,0.09307289391098861
AES,2023-10-06,0.10511948872091281
AES,2023-10-09,0.09903127311689985
AES,2023-10-10,0.11126619212854827
AES,2023-10-11,0.09197786037334499
AES,2023-10-12,0.1325730275336907
AES,2023-10-13,0.11406129590684477
AES,2023-10-16,0.08658583246586149
AES,2023-10-17,0.09148823857554023
AES,2023-10-18,0.07943750578160236
AES,2023-10-19,0.1244428039385288
AES,2023-10-20,0.20510935128898344
AES,2023-10-23,0.16572461117141035
AES,2023-10-24,0.11625095006171238
AES,2023-10-25,0.1109248075935172
AES,2023-10-26,0.058996772474321446
AES,2023-10-27,0.07358336060097947
AES,2023-10-30,0.049871854905755075
AES,2023-10-31,0.12831637722108047
AES,2023-11-01,0.13580158385204433
AES,2023-11-02,0.08706521694982428
AES,2023-11-03,0.013017840937167957
AES,2023-11-06,0.05187462720149405
AES,2023-11-07,0.03650040365787932
AES,2023-11-08,0.04166024130854318
AES,2023-11-09,0.07989520420297636
AES,2023-11-10,0.07424455025710897
AES,2023-11-13,0.0997461156657895
AES,2023-11-14,0.016393694760194144
AES,2023-11-15,0.01168930828364223
AES,2023-11-16,0.06966273583551219
AES,2023-11-17,0.05545862429462467
AES,2023-11-20,0.04154209948937693
AES,2023-11-21,0.069231794157393
AES,2023-11-22,0.07186681558811259
AES,2023-11-24,0.07343232690056345
AES,2023-11-27,0.06524036731362459
AES,2023-11-28,0.058807351995477486
AES,2023-11-29,0.11558678857770621
AES,2023-11-30,0.13156810211011916
AES,2023-12-01,0.06512456351928542
AES,2023-12-04,0.056231144931636834
AES,2023-12-05,0.07617620184492191
AES,2023-12-06,0.023686080658796183
AES,2023-12-07,0.03674088347849125
AES,2023-12-08,0.04716868902228821
AES,2023-12-11,0.07006350704334752
AES,2023-12-12,0.05709741893370257
AES,2023-12-13,0.0010343980092364369
AES,2023-12-14,-0.019547865223314087
AES,2023-12-15,-0.0005170652572190626
AES,2023-12-18,-0.004743085599792973
AES,2023-12-19,-0.025635794567826053
AES,2023-12-20,0.02313789208993189
AES,2023-12-21,0.01160348007242673
AES,2023-12-22,-0.012645080981981138
AES,2023-12-26,-0.025105968384627086
AES,2023-12-27,-0.06703114427154144
AES,2023-12-28,-0.04817028387970135
AES,2023-12-29,-0.07326922734687802
AES,2024-01-02,-0.10570517589208883
AES,2024-01-03,-0.08542803037321267
AES,2024-01-04,-0.11085163120264108
AES,2024-01-05,-0.11366921232388183
AES,2024-01-08,-0.126142544558681
AES,2024-01-09,-0.13368298517289334
AES,2024-01-10,-0.09727184878186401
AES,2024-01-11,-0.05003893094653522
AES,2024-01-12,-0.06497253755025456
AES,2024-01-16,-0.05279488245555175
AES,2024-01-17,-0.03201300407233543
AES,2024-01-18,-0.0024921591145914412
AES,2024-01-19,0.017914444446717415
AES,2024-01-22,-0.0059744788085946965
AES,2024-01-23,-0.00836675323946956
AES,2024-01-24,-0.0007222158851853955
AES,2024-01-25,-0.045573297728905615
AES,2024-01-26,-0.030818281942021297
AES,2024-01-29,-0.01317336525340762
AES,2024-01-30,-0.04861129327977931
AES,2024-01-31,-0.03290981767420176
AES,2024-02-01,-0.02239351310082638
AES,2024-02-02,-0.01479771030253918
AES,2024-02-05,-0.005466167387369936
AES,2024-02-06,0.0030257934993276336
AES,2024-02-07,-0.01980247933085799
AES,2024-02-08,-0.012422352634306133
AES,2024-02-09,-0.056872502437800065
AES,2024-02-12,-0.11143469001240813
AES,2024-02-13,-0.06054658314449801
AES,2024-02-14,-0.060005254066071156
AES,2024-02-15,-0.0812850503254543
AES,2024-02-16,-0.04263744061054808
AES,2024-02-20,-0.016580294177562127
AES,2024-02-21,-0.020141105676615645
AES,2024-02-22,0.009950223078201592
AES,2024-02-23,0.015504158796246337
AES,2024-02-26,0.052610623663119416
AES,2024-02-27,0.054136791925457395
AES,2024-02-28,0.044798186955886
AES,2024-02-29,-0.011247253505795918
AES,2024-03-01,-0.03018595700323612
AES,2024-03-04,-0.07693614230134038
AES,2024-03-05,-0.03850253617726329
AES,2024-03-06,-0.04282761277748559
AES,2024-03-07,-0.025063966313788377
AES,2024-03-08,-0.0006156413746789546
AES,2024-03-11,0.003654289066624017
AES,2024-03-12,0.042977679368705335
AES,2024-03-13,0.09097174870971791
AES,2024-03-14,0.17642703254632908
AES,2024-03-15,0.1855363607489
AES,2024-03-18,0.18030345936775394
AES,2024-03-19,0.14138316609021784
AES,2024-03-20,0.15470193425925283
AES,2024-03-21,0.137331128338948
AES,2024-03-22,0.11942372202188922
AES,2024-03-25,0.10602894140339414
AES,2024-03-26,0.060624840893758414
AES,2024-03-27,0.03250929983817352
AES,2024-03-28,-0.06212442222734449
AES,2024-04-01,-0.11171396929160782
AES,2024-04-02,-0.11337361338531693
AES,2024-04-03,-0.1034998860173717
AES,2024-04-04,-0.1087963094951876
AES,2024-04-05,-0.0975249077034066
AES,2024-04-08,-0.09149226665351673
AES,2024-04-09,-0.06552325780011081
AES,2024-04-10,-0.017689459664455676
AES,2024-04-11,-0.03949021114564122
AES,2024-04-12,0.021140005156919717
AES,2024-04-15,0.10002470797898644
AES,2024-04-16,0.1275863398151893
AES,2024-04-17,0.12820495530554066
AES,2024-04-18,0.16115872689839827
AES,2024-04-19,0.13937027375987476
AES,2024-04-22,0.13242804511412887
AES,2024-04-23,0.10488468916705562
AES,2024-04-24,0.11871449998777361
AES,2024-04-25,0.16413459100826788
AES,2024-04-26,0.15697063595276717
AES,2024-04-29,0.12090019993306145
AES,2024-04-30,0.1268051743644416
AES,2024-05-01,0.15092207655022305
AES,2024-05-02,0.11372468982061479
AES,2024-05-03,0.1308498539367995
AES,2024-05-06,0.11966458719256012
AES,2024-05-07,0.11044322080010494
AES,2024-05-08,0.07745811672066827
AES,2024-05-09,0.028115212777208853
AES,2024-05-10,0.047499637444659015
AES,2024-05-13,0.056963730497197496
AES,2024-05-14,0.036244559778975116
AES,2024-05-15,0.029838885311137542
AES,2024-05-16,0.017757492032875355
AES,2024-05-17,-0.02473976023630664
AES,2024-05-20,-0.037830754641128284
AES,2024-05-21,-0.008591971664131393
AES,2024-05-22,-0.0276112628823606
AES,2024-05-23,-0.03413608004431978
AES,2024-05-24,-0.025673518124316175
AES,2024-05-28,-0.0634981263784602
AES,2024-05-29,-0.06926427045081773
AES,2024-05-30,-0.10500328540156989
AES,2024-05-31,-0.11005461704834296
AES,2024-06-03,-0.0970457144796284
AES,2024-06-04,-0.07760539286376344
AES,2024-06-05,-0.1007901869987613
AES,2024-06-06,-0.09742461441838213
AES,2024-06-07,-0.04529887756345641
AES,2024-06-10,-0.07539197155938604
AES,2024-06-11,-0.04750508221019745
AES,2024-06-12,-0.029421507092439292
AES,2024-06-13,-0.109336710496303
AES,2024-06-14,-0.10340927571292502
AES,2024-06-17,-0.07206839733160297
AES,2024-06-18,-0.05808974530244804
AES,2024-06-20,-0.0629139070180531
AES,2024-06-21,-0.03414416203407322
AES,2024-06-24,-0.07147824365887567
AES,2024-06-25,-0.05324435443268882
AES,2024-06-26,-0.01384454101678445
AES,2024-06-27,-0.010531825705964781
AES,2024-06-28,-0.03297971238816988
AES,2024-07-01,0.011969433168874666
AES,2024-07-02,-0.037192202448876444
AES,2024-07-03,-0.0463337137312978
AES,2024-07-05,-0.035050890208011776
AES,2024-07-08,-0.01866047590674036
AES,2024-07-09,-0.006810515355380353
AES,2024-07-10,-0.034633303819560535
AES,2024-07-11,-0.07919423661837888
AES,2024-07-12,-0.07528953986123899
AES,2024-07-15,0.0341172464697479
AES,2024-07-16,-0.005681702120817977
AES,2024-07-17,0.05191485579878652
AES,2024-07-18,0.05722317929710652
AES,2024-07-19,0.011524947886987214
AES,2024-07-22,-0.06301950881759577
AES,2024-07-23,-0.051279748955329385
AES,2024-07-24,-0.04484071042228832
AES,2024-07-25,-0.02446959680285854
AES,2024-07-26,-0.04056016557968389
AES,2024-07-29,-0.04155106462353064
AES,2024-07-30,-0.028560299424555957
AES,2024-07-31,-0.03918671991979661
AES,2024-08-01,-0.03638828637766567
AES,2024-08-02,0.0075603613757389
AES,2024-08-05,0.06419322563017138
AES,2024-08-06,0.050748246418089504
AES,2024-08-07,0.0751971168510277
AES,2024-08-08,0.06510147351620166
AES,2024-08-09,0.08179536895581085
AES,2024-08-12,0.06879341459053467
AES,2024-08-13,0.028023064697659805
AES,2024-08-14,0.015231793278566386
AES,2024-08-15,-0.0005791869228648494
AES,2024-08-16,-0.0075603613757389
AES,2024-08-19,-0.03634650591153532
AES,2024-08-20,-0.025642359360638523
AES,2024-08-21,-0.042190802946730166
AES,2024-08-22,-0.09311786635486774
AES,2024-08-23,-0.10979496332675964
AES,2024-08-26,-0.08508319695329503
AES,2024-08-27,0.027819003774657958
AES,2024-08-28,0.05210704751479778
AES,2024-08-29,0.07153897016438648
AES,2024-08-30,0.10413380606539357
AES,2024-09-03,0.13859334349252705
AES,2024-09-04,0.12835278369184122
AES,2024-09-05,0.1094842786614918
AES,2024-09-06,0.15476805951859474
AES,2024-09-09,0.17612966609319658
AES,2024-09-10,0.15049435551632895
AES,2024-09-11,0.0893881133233525
AES,2024-09-12,0.08055171823323404
AES,2024-09-13,0.07929547138540594
AES,2024-09-16,0.05376268566101672
AES,2024-09-17,0.05066927863292214
AES,2024-09-18,0.03218661559621294
AES,2024-09-19,0.012095947751979086
AES,2024-09-20,0.0005288873076207956
AES,2024-09-23,-0.03422298382927336
AES,2024-09-24,-0.05154125554617206
AES,2024-09-25,-0.09895226935181567
AES,2024-09-26,-0.12512911853816577
AES,2024-09-27,-0.1473641597154769
AES,2024-09-30,-0.1388152328403529
AES,2024-10-01,-0.15061608076661992
AES,2024-10-02,-0.10597528586830096
AES,2024-10-03,-0.10344577165798485
AES,2024-10-04,-0.07920573600409275
AES,2024-10-07,-0.08142716476914647
AES,2024-10-08,-0.06545727421779635
AES,2024-10-09,-0.03509140020054957
AES,2024-10-10,-0.020402966679434975
AES,2024-10-11,-0.021004295029817932
AES,2024-10-14,-0.023762454602425098
AES,2024-10-15,-0.052472942660223953
AES,2024-10-16,-0.08574158628273088
AES,2024-10-17,-0.045057911828167985
AES,2024-10-18,-0.16141092702629134
AES,2024-10-21,-0.11167694370438186
AES,2024-10-22,-0.08118161217186737
AES,2024-10-23,-0.17411955229093312
AES,2024-10-24,-0.20775009472079553
AES,2024-10-25,-0.21024125878510924
AES,2024-10-28,-0.19443439933053064
AES,2024-10-29,-0.1950460661351343
AES,2024-10-30,-0.17641425384657916
AES,2024-10-31,-0.15315025520725367
AES,2024-11-01,-0.05161540756197658
AES,2024-11-04,-0.10295593793635627
AES,2024-11-05,-0.12044615574990925
AES,2024-11-06,-0.06698286322624813
AES,2024-11-07,-0.02974187833286157
AES,2024-11-08,-0.042048292838611445
AES,2024-11-11,-0.053987243348220026
AES,2024-11-12,-0.0668708613324891
AES,2024-11-13,-0.0473594841040299
AES,2024-11-14,-0.07103581446392448
AES,2024-11-15,-0.07119384514601768
AES,2024-11-18,-0.05152300990626335
AES,2024-11-19,-0.023547877306448584
AES,2024-11-20,0.0007527673334002394
AES,2024-11-21,-0.015209331415294347
AES,2024-11-22,0.042048292838611445
AES,2024-11-25,0.03582478589851723
AES,2024-11-26,0.07722597828567324
AES,2024-11-27,0.03999025793900657
AES,2024-11-29,0.023494933770531023
AES,2024-12-02,0.010703460584196023
AES,2024-12-03,-0.013889184390538656
AES,2024-12-04,-0.07176228741627932
AES,2024-12-05,-0.06609487578712114
AES,2024-12-06,-0.0038388936529289985
AES,2024-12-09,-0.040515646827409046
AES,2024-12-10,-0.046520069932120656
AES,2024-12-11,-0.05676886055763042
AES,2024-12-12,-0.05863888857322985
AES,2024-12-13,-0.05385930136963246
AES,2024-12-16,-0.02152272586542292
AES,2024-12-17,0.013889184390538656
AES,2024-12-18,0.056758184222380326
AES,2024-12-19,0.04480130650051217
AES,2024-12-20,-0.0038535274351043647
AES,2024-12-23,-0.051857788892825774
AES,2024-12-24,-0.07991458166043186
AES,2024-12-26,-0.09383160021441261
AES,2024-12-27,-0.073203195055767
AES,2024-12-30,-0.07210317210258
AES,2024-12-31,-0.06999237705670103
AES,2025-01-02,-0.0989952790832187
AES,2025-01-03,-0.11863359499993864
AES,2025-01-06,-0.1560740397347984
AES,2025-01-07,-0.11614356962406935
AES,2025-01-08,-0.06669125628049777
AES,2025-01-10,-0.049456093810928525
AES,2025-01-13,-0.05992979462003323
AES,2025-01-14,-0.06088851445988297
AES,2025-01-15,-0.043409567816447225
AES,2025-01-16,-0.07127152113013846
AES,2025-01-17,-0.0828751190580026
AES,2025-01-21,-0.0863164050507943
AES,2025-01-22,-0.044435671598914706
AES,2025-01-23,-0.04781598147767108
AES,2025-01-24,-0.07724547078168653
AES,2025-01-27,-0.04647033615588869
AES,2025-01-28,-0.05773959425829611
AES,2025-01-29,-0.0841547676010106
AES,2025-01-30,-0.08991657557232546
AES,2025-01-31,-0.10233474615142102
AES,2025-02-03,-0.04000539296089789
AES,2025-02-04,-0.019991175153157847
AES,2025-02-05,0.01796732124939915
AES,2025-02-06,-0.02148613945892963
AES,2025-02-07,0.014091580953317528
AES,2025-02-10,0.010180597788048917
AES,2025-02-11,0.06527157043620546
AES,2025-02-12,0.028336065688991496
AES,2025-02-13,0.13365476601242543
AES,2025-02-14,0.11945993431576296
AES,2025-02-18,0.0502238189123454
AES,2025-02-19,0.05244642522744858
AES,2025-02-20,0.01857061909915947
AES,2025-02-21,0.06045790966684006
AES,2025-02-24,0.09429191977174822
AES,2025-02-25,0.09898669364795953
AES,2025-02-26,0.0800426717244136
AES,2025-02-27,0.16809089284167333
AES,2025-02-28,0.0602692236104172
AES,2025-03-03,0.15376772257730975
AES,2025-03-04,0.177380135277327
AES,2025-03-05,0.16915744209642591
AES,2025-03-06,0.1911752634361914
AES,2025-03-07,0.14842003014613692
AES,2025-03-10,0.08927245365601655
AES,2025-03-11,0.05437443617846904
AES,2025-03-12,0.054289675436084206
AES,2025-03-13,0.012141178056607416
AES,2025-03-14,0.008090651336773558
AES,2025-03-17,-0.049480048762057915
AES,2025-03-18,-0.04350239356750052
AES,2025-03-19,-0.03928247409844898
AES,2025-03-20,-0.10064351300537488
AES,2025-03-21,-0.19109569380445013
AES,2025-03-24,-0.1863670395238861
AES,2025-03-25,-0.21312295614790422
AES,2025-03-26,-0.11438610328259635
AES,2025-03-27,-0.18796904576313578
AES,2025-03-28,-0.18635865886563607
AES,2025-03-31,-0.16983940984524049
AES,2025-04-01,-0.18604708469259545
AES,2025-04-02,-0.2255501868973977
AES,2025-04-03,-0.1561133298489299
AES,2025-04-04,-0.09531009459088668
AES,2025-04-07,-0.0687257235910792
AES,2025-04-08,-0.010810856457906137
AES,2025-04-09,-0.09602867077201305
AES,2025-04-10,-0.024571286859752295
AES,2025-04-11,-0.010736987222048633
AES,2025-04-14,-0.010551695533103977
AES,2025-04-15,-0.02664195648795653
AES,2025-04-16,0.016752173942319537
AES,2025-04-17,0.017756733620702736
AES,2025-04-21,0.06362722531103371
AES,2025-04-22,0.06281822584936503
AES,2025-04-23,0.03538701859752136
AES,2025-04-24,0.08463941369503392
AES,2025-04-25,0.11892930634675736
AES,2025-04-28,0.17036387895370364
AES,2025-04-29,0.2085604140878754
AES,2025-04-30,0.24249914837817865
AES,2025-05-01,0.22012397223396585
AES,2025-05-02,0.1818302623183934
AES,2025-05-05,0.1321903303557752
AES,2025-05-06,0.07383437958857852
AES,2025-05-07,-0.016642617145039118
AES,2025-05-08,-0.11651313306224065
AES,2025-05-09,-0.10716060969148655
AES,2025-05-12,-0.16445339577457885
AES,2025-05-13,-0.2575947808921333
AES,2025-05-14,-0.2197547433593927
AES,2025-05-15,-0.20615163720362872
AES,2025-05-16,-0.1818302623183934
AES,2025-05-19,-0.13121614958369499
AES,2025-05-20,-0.10003666273777423
AES,2025-05-21,0.036825932177821485
AES,2025-05-22,0.12296177395280194
AES,2025-05-23,0.0853415457212563
AES,2025-05-27,0.11435665008764939
AES,2025-05-28,0.16848048449167052
AES,2025-05-29,0.13824651037649627
AES,2025-05-30,0.12557117938361628
AES,2025-06-02,0.1184376540956138
AES,2025-06-03,0.02500121541941036
AES,2025-06-04,0.033836073069219985
AES,2025-06-05,-0.009560460994945785
AES,2025-06-06,-0.07037127273236399
AES,2025-06-09,-0.03841208301417476
AES,2025-06-10,-0.07254205138526837
AES,2025-06-11,-0.0601347282135527
AES,2025-06-12,-0.07370793311745061
AES,2025-06-13,-0.08383775797960213
AES,2025-06-16,-0.06209818209776463
AES,2025-06-17,0.05541592461175071
AES,2025-06-18,0.09080640294876918
AES,2025-06-20,0.10131788300892941
AES,2025-06-23,0.08676502561576882
AES,2025-06-24,0.23623789487353442
AES,2025-06-25,0.16712728303198654
AES,2025-06-26,0.1524311959234379
AES,2025-06-27,0.1599968750992895
AES,2025-06-30,0.22238278935346445
AES,2025-07-01,0.1897220733189795
AES,2025-07-02,0.16981478484441137
AES,2025-07-03,0.14892877907328161
AES,2025-07-07,0.1725809448676725
AES,2025-07-08,0.2211543364653341
AES,2025-07-09,0.05001039475364477
AES,2025-07-10,0.10616600629588646
AES,2025-07-11,0.09176572748578105
AES,2025-07-14,0.07132203586403918
AES,2025-07-15,0.021829921680790232
AES,2025-07-16,0.004597693351536147
AES,2025-07-17,-0.0030371974684304526
AES,2025-07-18,0.0029478896025310064
AES,2025-07-21,-0.005700205866742802
AES,2025-07-22,-0.06795719089438235
AES,2025-07-23,-0.06872260544278053
AES,2025-07-24,-0.05785033928367911
AES,2025-07-25,-0.03705642614019311
AES,2025-07-28,-0.040510643243190536
AES,2025-07-29,-0.026014383833415256
AES,2025-07-30,0.01117822892821696
AES,2025-07-31,-0.0026241188229150225
AES,2025-08-01,0.006028833101574094
AES,2025-08-04,-0.005225822246727407
AES,2025-08-05,0.04380265707404796
AES,2025-08-06,0.027651552343328945
AES,2025-08-07,0.009295194347489044
AES,2025-08-08,0.02781088569760648
AES,2025-08-11,0.052503468126892994
AES,2025-08-12,0.032764913062379275
AES,2025-08-13,0.02347702900605908
AES,2025-08-14,0.04088385112088355
AES,2025-08-15,0.017132525508890772
AES,2025-08-18,0.00373555690483629
AES,2025-08-19,-0.005277185793899797
AES,2025-08-20,-0.02999073650088091
AES,2025-08-21,-0.0030887824792897867
AES,2025-08-22,-0.05877311225003545
AES,2025-08-25,-0.05877311225003545
AES,2025-08-26,-0.04680563991878506
AES,2025-08-27,-0.038921313087493026
AES,2025-08-28,-0.045531346745962153
AES,2025-08-29,-0.03839383283433406
AES,2025-09-02,-0.05439869726506963
AES,2025-09-03,-0.05595854713290116
AES,2025-09-04,0.01086962965744842
AES,2025-09-05,0.009237872213234688
AES,2025-09-08,0.03172418223222895
AES,2025-09-09,0.03248555777758
AES,2025-09-10,0.04830371935853783
AES,2025-09-11,0.013910590785234156
AES,2025-09-12,0.027566776693770834
AES,2025-09-15,0.009927442279096255
AES,2025-09-16,0.03557986033707072
AES,2025-09-17,0.20588916567152582
AES,2025-09-18,0.09846416482479992
AES,2025-09-19,0.11086261246552098
AES,2025-09-22,0.08325980737856797
AES,2025-09-23,0.09156705330169457
AES,2025-09-24,0.09762102848384657
AES,2025-09-25,0.11171022146237419
AES,2025-09-26,0.06080232369754901
AES,2025-09-29,0.09282023963599473
AES,2025-09-30,0.08935173871465762
AES,2025-10-01,-0.041174466124549
AES,2025-10-02,0.03641768071217211
AES,2025-10-03,0.0
AES,2025-10-06,0.009068621468477644
AES,2025-10-07,-0.005571003982824063
AES,2025-10-08,-0.030326219263295595
AES,2025-10-09,-0.025722722685694865
AES,2025-10-10,0.03354615032588182
AES,2025-10-13,0.0034567168149459704
AES,2025-10-14,0.004852676576201365
AES,2025-10-15,-0.026100359264709105
AES,2025-10-16,-0.05549266636603001
AES,2025-10-17,-0.03728957588897597
AES,2025-10-20,-0.043055851926028677
AES,2025-10-21,-0.05078881356956755
AES,2025-10-22,0.007722515786510176
AES,2025-10-23,0.011928512212092901
AES,2025-10-24,-0.016657785618716225
AES,2025-10-27,-0.006879913840803553
AES,2025-10-28,-0.0005938147969906105
AES,2025-10-29,-0.008464876723685233
AES,2025-10-30,-0.012648352805469276
AES,2025-10-31,-0.003611404418751185
AES,2025-11-03,0.02178735418490696
AES,2025-11-04,0.02061933466942989
AES,2025-11-05,-0.03215714486029997
AES,2025-11-06,-0.04910729272783243
AES,2025-11-07,-0.027261395310113734
AES,2025-11-10,-0.023496952113108538
AES,2025-11-11,-0.03276643858869521
AES,2025-11-12,-0.011436912408588906
AES,2025-11-13,0.02813027071616414
AES,2025-11-14,0.012226029098751479
AES,2025-11-17,0.002869419102628168
AES,2025-11-18,-0.0007291405642231297
AES,2025-11-19,0.011552451268175723
AES,2025-11-20,0.02989649088303592
AES,2025-11-21,0.007968157808393883
AES,2025-11-24,0.0057470954704790245
AES,2025-11-25,-0.0007244577834080168
AES,2025-11-26,0.00644935909463662
AES,2025-11-28,-0.016493799182147217
AES,2025-12-01,-0.009335806553285586
AES,2025-12-02,-0.024656773287535128
AES,2025-12-03,-0.016918447871949294
AES,2025-12-04,-0.018109815876861557
AES,2025-12-05,-0.028417248823525476
AES,2025-12-08,0.0
AES,2025-12-09,-0.004307257298265199
AES,2025-12-10,0.011527481845742482
AES,2025-12-11,0.0049875533139522865
AES,2025-12-12,0.02146012090367977
AES,2025-12-15,0.04514163320811404
AES,2025-12-16,0.051513534450107645
AES,2025-12-17,0.09477047262438809
AES,2025-12-18,0.07395121371289104
AES,2025-12-19,0.09645182872245917
AES,2025-12-22,0.041687409529502784
AES,2025-12-23,0.022760676360981336
AES,2025-12-24,0.02546106478466381
AES,2025-12-26,-0.002134437814182988
AES,2025-12-29,-0.011388069648920585
AES,2025-12-30,-0.03509134387197532
AES,2025-12-31,0.006949275743238115
AES,2026-01-02,-0.04344009720157915
AES,2026-01-05,-0.0673938491042052
AES,2026-01-06,-0.04530637455473929
AES,2026-01-07,0.011011789039979014
AES,2026-01-08,0.0021073793670907115
AES,2026-01-09,0.020733293255732477
AES,2026-01-12,0.06079217435345008
AES,2026-01-13,0.08372510140169354
AES,2026-01-14,0.0716560137734299
AES,2026-01-15,0.026209349057621623
AES,2026-01-16,0.04911987496868253
AES,2026-01-20,0.1674767739587817
AES,2026-01-21,0.11255663685264006
AES,2026-01-22,0.07669460468005163
AES,2026-01-23,0.13072302876664432
AES,2026-01-26,0.10571238559099472
AES,2026-01-27,0.09716145445359192
AES,2026-01-28,0.09085131325291895
AES,2026-01-29,0.08606907719847845
AES,2026-01-30,0.10549701134844369
AES,2026-02-02,0.10678514312646792
AES,2026-02-03,0.01235352709993931
AES,2026-02-04,0.037999041962621494
AES,2026-02-05,0.057336629137068496
AES,2026-02-06,0.012999318912514823
AES,2026-02-09,0.012991216961333318
AES,2026-02-10,0.007357569201857039
AES,2026-02-11,-0.011624548864461737
AES,2026-02-12,0.06453858818154101
AES,2026-02-13,-0.13599140794881048
AES,2026-02-17,-0.1448388234237541
AES,2026-02-18,-0.13099156002749268
AES,2026-02-19,-0.14018999643769492
AES,2026-02-20,-0.1542517308751994
AES,2026-02-23,-0.1361706016501949
AES,2026-02-24,-0.13537697122965886
AES,2026-02-25,-0.14009806925765123
AES,2026-02-26,-0.13344348477667278
AES,2026-02-27,-0.1970123437836726
AES,2026-03-02,-0.0007039744875365628
AES,2026-03-03,0.0014094374619642025
AES,2026-03-04,-0.0077274378200797855
AES,2026-03-05,-0.004934847354874705
AES,2026-03-06,-0.0035397432340915636
AES,2026-03-09,-0.007782175523203705
AES,2026-03-10,-0.005645721179051488
AES,2026-03-11,-0.012018474039364513
AES,2026-03-12,-0.014878068823731105
AES,2026-03-13,-0.013480172345284647
AES,2026-03-16,-0.012757028008846483
AES,2026-03-17,-0.007776605257407532
AES,2026-03-18,0.0014094374619642025
AES,2026-03-19,0.010545003829861344
AES,2026-03-20,0.01618044259249185
AES,2026-03-23,0.0245540527521646
AES,2026-03-24,0.01892799622050534
AES,2026-03-25,0.024588485555683715
AES,2026-03-26,0.026762181908241978
AES,2026-03-27,0.028170892291032867
AES,2026-03-30,0.026743277537836896
AES,2026-03-31,0.02522904791577618
AES,2026-04-01,0.02090666278174158
AES,2026-04-02,0.011817952614615379
AES,2026-04-06,0.010413100451319934
AES,2026-04-07,0.0006927577136006668
AES,2026-04-08,0.0034661931293782366
AES,2026-04-09,0.006226212800939823
AES,2026-04-10,0.006925205800491163
AES,2026-04-13,0.006230523099615581
AES,2026-04-14,0.005540156669459062
AES,2026-04-15,0.0
AES,2026-04-16,-0.003454220123372931
AES,2026-04-17,-0.0009628942706814136
AES,2026-04-20,-0.0016537376359249123
AES,2026-04-21,0.007395257951835266
AES,2026-04-22,0.004613133504406175
AES,2026-04-23,-0.002333943158869811
AES,2026-04-24,0.0011511942379858198
AES,2026-04-27,0.0025459265108631612
AES,2026-04-28,0.008102461299778874
AES,2026-04-29,0.010869681626696437
AES,2026-04-30,0.012946507060936252
AES,2026-05-01,0.013217620885411119
AES,2026-05-04,0.017355520992492934
AES,2026-05-05,0.01382190713456799
AES,2026-05-06,0.02683335358538308
AES,2026-05-07,0.027606972348711345
AES,2026-05-08,0.024130807458901504
AES,2026-05-11,0.022054628566682055
AES,2026-05-12,0.01786990682726497
AES,2026-05-13,0.017857567686518028
AES,2026-05-14,0.014418377986846309
AES,2026-05-15,0.01576992171217695
AES,2026-05-18,0.010270584770475821
AES,2026-05-19,0.009562937944989969
AES,2026-05-20,0.0
AES,2026-05-21,-0.0013623642654319035
AES,2026-05-22,0.0020414932317036616
AES,2026-05-26,-0.0006819113055138715
AES,2026-05-27,-0.003411821120531844
AES,2026-05-28,-0.0013623642654319035
AES,2026-05-29,0.0006814466193421076
AES,2026-06-01,-0.0013614368346193118
AES,2026-06-02,-0.0027285119907372035
AES,2026-06-03,-0.006821334943167834
AES,2026-06-04,-0.007495752903638575
AES,2026-06-05,-0.001364287931381547
AES,2026-06-08,-0.0006800563970843498
AES,2026-06-09,0.001363357924855979
AES,2026-06-10,0.0020484631956758648
AES,2026-06-11,0.0
AES,2026-06-12,
AES,2026-06-15,
AES,2026-06-16,
AES,2026-06-17,
AES,2026-06-18,
AES,2026-06-22,
AES,2026-06-23,
AES,2026-06-24,
AES,2026-06-25,
AES,2026-06-26,
AIG,2012-01-03,0.04706746582434285
AIG,2012-01-04,0.06592229198149102
AIG,2012-01-05,0.07024626662938349
AIG,2012-01-06,0.07762178755946181
AIG,2012-01-09,0.05354057717954097
AIG,2012-01-10,0.009527658570834596
AIG,2012-01-11,-0.00910721212924237
AIG,2012-01-12,-0.007103495518795189
AIG,2012-01-13,0.009970526011677805
AIG,2012-01-17,0.022147444910507463
AIG,2012-01-18,0.052877156374735
AIG,2012-01-19,0.029311689148927123
AIG,2012-01-20,0.057569963696542104
AIG,2012-01-23,0.05207898665140487
AIG,2012-01-24,0.053068915650086534
AIG,2012-01-25,0.0661178121410333
AIG,2012-01-26,0.08425653918489617
AIG,2012-01-27,0.05433797853866684
