ticker,sector,pipeline,global,sector_specific,idio
HEI-A,Industrials,A,0.2942779465364433,0.05774940803188935,0.6479726454316673
HFWA,Financial Services,A,0.432052406376615,0.3454094320050674,0.22253816161831758
HII,Industrials,A,0.14170842778531925,0.04704387300078706,0.8112476992138937
HIMX,Technology,A,0.14546452093191847,0.20042681592753045,0.654108663140551
HIVE,Financial Services,A,0.21664117349876424,0.03559179029367352,0.7477670362075622
HLIT,Technology,A,0.17803462263037298,0.04325399316640717,0.7787113842032198
HLNE,Financial Services,A,0.43955783839146384,0.005408440471256845,0.5550337211372793
HLX,Energy,A,0.22527814882874567,0.35255964455688277,0.4221622066143716
HMN,Financial Services,A,0.20746728474323042,0.11208985649031614,0.6804428587664535
HON,Industrials,A,0.4111548146504552,0.03565215267325722,0.5531930326762875
HP,Energy,A,0.24177664122273793,0.38394010378478166,0.37428325499248044
HR,Real Estate,A,0.1755544014463746,0.2862001783478291,0.5382454202057962
HRB,Consumer Cyclical,A,0.10592961668298732,0.0004826606759289056,0.8935877226410838
HRTG,Financial Services,A,0.06681117539165267,0.0020691770462124373,0.9311196475621348
HRZN,Financial Services,A,0.15081650509505456,0.0035376900219211294,0.8456458048830243
HSBC,Financial Services,A,0.2730449599380931,0.0004819898740824633,0.7264730501878245
HSIC,Healthcare,A,0.2480658741811257,8.028664968882846e-05,0.7518538391691855
HTB,Financial Services,A,0.3881313128818999,0.2594394496826884,0.35242923743541166
HTLD,Industrials,A,0.29521569592724783,0.014955257660095155,0.689829046412657
HTO,Utilities,A,0.11273121121487174,0.340335330238059,0.5469334585470693
HTT,Financial Services,A,0.06956200767672055,0.018471390053039216,0.9119666022702403
HUBS,Technology,A,0.18820962435944774,0.1200424941292198,0.6917478815113325
HWC,Financial Services,A,0.6170029552432534,0.20519949612175173,0.17779754863499483
HWKN,Basic Materials,A,0.24521333450623684,0.0067103889831327665,0.7480762765106304
HZO,Consumer Cyclical,A,0.35648333152221534,0.0774772072885736,0.566039461189211
IBOC,Financial Services,A,0.5491499828020754,0.253574498975945,0.19727551822197964
IBP,Consumer Cyclical,A,0.3700106341978091,0.1333718811848692,0.4966174846173217
ICFI,Industrials,A,0.15014295493161886,0.00233706376697713,0.8475199813014039
IDT,Communication Services,A,0.17321647456699416,0.02237137238424177,0.804412153048764
IIIN,Industrials,A,0.3328360558379269,0.0277157672802122,0.639448176881861
ILMN,Healthcare,A,0.21403596777075598,0.15480392043159494,0.6311601117976491
IMKTA,Consumer Defensive,A,0.15953141731821077,0.10995511993889394,0.7305134627428953
IMO,Energy,A,0.18951657382111553,0.4314958554616339,0.3789875707172506
INSM,Healthcare,A,0.08245675853691206,0.13841418126992608,0.7791290601931619
INVA,Healthcare,A,0.08945911013101848,0.04508932698642032,0.8654515628825612
INVX,Energy,A,0.20163645066346914,0.3148687005572318,0.48349484877929905
IOSP,Basic Materials,A,0.5082105945769326,0.00021091323562763046,0.49157849218743976
IPGP,Technology,A,0.24452073474135944,0.12220623812998693,0.6332730271286537
IPI,Basic Materials,A,0.17445410578813905,0.0572593252707037,0.7682865689411573
IQV,Healthcare,A,0.33491139207603976,0.10076683751444786,0.5643217704095124
IRS,Real Estate,A,0.10811408847755591,0.00102640207958797,0.8908595094428562
IRT,Real Estate,A,0.34306322983802784,0.28424933775045824,0.3726874324115139
IRTC,Healthcare,A,0.104639139014526,0.08695207005881182,0.8084087909266622
IRWD,Healthcare,A,0.0515632538946482,0.02460090582638742,0.9238358402789644
ITGR,Healthcare,A,0.23785283427804801,0.009258648238819186,0.7528885174831328
ITT,Industrials,A,0.586409840526879,0.10678419038953522,0.3068059690835858
ITW,Industrials,A,0.5277647972293694,0.05593820892898301,0.4162969938416476
IVZ,Financial Services,A,0.5904443828454469,7.490883428856944e-06,0.40954812627112425
IX,Financial Services,A,0.2784249457912433,0.010327846389052228,0.7112472078197044
JBHT,Industrials,A,0.33936672300800574,0.04232778046803898,0.6183054965239553
JBSS,Consumer Defensive,A,0.12021659418659018,0.12552048825798864,0.7542629175554212
JBTM,Industrials,A,0.42215685391408986,0.017184269882271414,0.5606588762036387
JHX,Basic Materials,A,0.2405836353438562,0.006723877340394728,0.7526924873157491
JKHY,Technology,A,0.17004156713295446,0.015438746290451404,0.8145196865765941
JLL,Real Estate,A,0.4953147254326006,0.0127205858226652,0.4919646887447342
JNJ,Healthcare,A,0.05108500210100399,0.02989606170555902,0.919018936193437
JOYY,Communication Services,A,0.08619212244747576,0.2555094369411263,0.6582984406113979
JPM,Financial Services,A,0.44539336393895174,0.02234753991659418,0.532259096144454
KBH,Consumer Cyclical,A,0.38925953558967297,0.2248741978961959,0.38586626651413114
KBR,Industrials,A,0.2584981174515405,0.012193873802648221,0.7293080087458113
KE,Industrials,A,0.2960125573694418,0.002899925744581268,0.7010875168859768
KEP,Utilities,A,0.07366083456529686,0.0031248967433649224,0.9232142686913383
KFRC,Industrials,A,0.2160057682897331,0.02211902091087325,0.7618752107993936
KGC,Basic Materials,A,0.09782127093227347,0.6596625225764736,0.24251620649125294
KHC,Consumer Defensive,A,0.0662467468414694,0.47255737223903227,0.46119588091949837
KLIC,Technology,A,0.3574488324996657,0.17896538932904307,0.4635857781712913
KMPR,Financial Services,A,0.2111098107168765,0.01157118634821553,0.777319002934908
KN,Technology,A,0.3988731971847,0.08707364847143394,0.5140531543438661
KNOP,Energy,A,0.051231797120464724,0.06655557181964601,0.8822126310598892
KNX,Industrials,A,0.32913872310420045,0.029387407908136473,0.6414738689876631
KODK,Industrials,A,0.17768774871663437,0.005932332939493828,0.8163799183438718
KOF,Consumer Defensive,A,0.14230058467128184,0.027077424601571944,0.8306219907271463
KOP,Basic Materials,A,0.3968557984830761,0.00012665083996142977,0.6030175506769625
KOPN,Technology,A,0.1647729318987723,0.10481255914447618,0.7304145089567515
KOS,Energy,A,0.13899232698666228,0.41741245292516754,0.44359522008817015
KR,Consumer Defensive,A,0.010593737531154206,0.23034199747056847,0.7590642649982773
KRC,Real Estate,A,0.44196076890699787,0.11746881257861727,0.44057041851438483
KREF,Real Estate,A,0.37721503144728735,0.04048120691072743,0.5823037616419853
KRNY,Financial Services,A,0.392998665232979,0.269729021896111,0.33727231287091003
L,Financial Services,A,0.4406961234010498,0.024862960425448406,0.5344409161735018
LAMR,Real Estate,A,0.5038132826466439,0.04265886952618255,0.45352784782717354
LAND,Real Estate,A,0.28909164025888023,0.11938713562301752,0.5915212241181023
LAUR,Consumer Defensive,A,0.14584659231546124,0.004154131600689104,0.8499992760838496
LAZ,Financial Services,A,0.49813108418064495,0.0009358503075238937,0.5009330655118311
LBRDA,Communication Services,A,0.16540348688044615,0.0031844875239038515,0.83141202559565
LBTYK,Communication Services,A,0.2356328668335309,0.019628046575036445,0.7447390865914326
LCII,Consumer Cyclical,A,0.4601971488956862,0.0652990280064079,0.4745038230979059
LEA,Consumer Cyclical,A,0.49525844998705043,0.038928389314696735,0.4658131606982528
LECO,Industrials,A,0.5002025644621118,0.10815177527798082,0.39164566025990744
LGIH,Consumer Cyclical,A,0.38546424606305224,0.20611044113696203,0.4084253127999858
LH,Healthcare,A,0.22282457956488458,0.0496787464089107,0.7274966740262048
LII,Industrials,A,0.37433038193872753,0.1039294789914973,0.5217401390697751
LILA,Communication Services,A,0.26137643455774456,0.0020106029850157432,0.7366129624572397
LIN,Basic Materials,A,0.3292671095857387,0.004874783302429222,0.6658581071118321
LITE,Technology,A,0.16566877493996565,0.21703703995401924,0.6172941851060151
LKFN,Financial Services,A,0.3885722639999666,0.29420281855275254,0.3172249174472809
LLY,Healthcare,A,0.043151104945954706,0.08372232202305936,0.8731265730309858
LNC,Financial Services,A,0.46369371870993453,0.02780388273293121,0.5085023985571342
LOB,Financial Services,A,0.4626552749133946,0.07510847850174464,0.46223624658486084
LOMA,Basic Materials,A,0.1455558972242395,0.025625789465212257,0.8288183133105483
LQDT,Consumer Cyclical,A,0.1536261199971098,0.0010655014810570607,0.845308378521833
LRCX,Technology,A,0.3159257848009959,0.37099565803754186,0.31307855716146216
LRN,Consumer Defensive,A,0.03977728479853525,0.0023860231650986866,0.957836692036366
LSCC,Technology,A,0.3486263515197099,0.2738183548715888,0.3775552936087013
LULU,Consumer Cyclical,A,0.2283441842968903,0.09776657276825292,0.6738892429348567
LW,Consumer Defensive,A,0.11008678839994371,0.06630454522889125,0.823608666371165
LXFR,Industrials,A,0.3038748293043578,0.022677092088265897,0.6734480786073763
LXP,Real Estate,A,0.3875557411755232,0.18348751276590528,0.4289567460585715
LYTS,Technology,A,0.16208535423591172,0.0012438370681928865,0.8366708086958954
LYV,Communication Services,A,0.2955696533221664,0.04388886639380719,0.6605414802840265
MAA,Real Estate,A,0.2949802514780887,0.34793568293292776,0.35708406558898353
MAN,Industrials,A,0.33438895752350944,0.034794829970124355,0.6308162125063661
MAR,Consumer Cyclical,A,0.46871628249691005,0.013814972795461181,0.5174687447076288
MAS,Industrials,A,0.4781307287463286,0.03165327387729703,0.4902159973763744
MATW,Industrials,A,0.3624951970290089,0.0020476986804328252,0.6354571042905582
MCK,Healthcare,A,0.028552814071449224,2.211944727531343e-05,0.9714250664812755
MCRI,Consumer Cyclical,A,0.31961250177536166,0.006423382015703646,0.6739641162089346
MDT,Healthcare,A,0.2155579497384337,0.03615879336470432,0.748283256896862
MDU,Utilities,A,0.337039449099363,0.15776315952258604,0.505197391378051
MDXG,Healthcare,A,0.11574638389606706,0.05756768465527159,0.8266859314486613
MEDP,Healthcare,A,0.16134462984782427,0.10047579763082136,0.7381795725213544
META,Communication Services,A,0.18997356680814828,0.19959804076533535,0.6104283924265164
METC,Basic Materials,A,0.06288774336807083,0.04642821184290842,0.8906840447890207
MFA,Real Estate,A,0.4253192347633451,0.05995518411545091,0.514725581121204
MFIC,Financial Services,A,0.3818693146259454,0.0036191508871289977,0.6145115344869255
MGA,Consumer Cyclical,A,0.4646272487492318,0.02613090677518164,0.5092418444755866
MGM,Consumer Cyclical,A,0.4229069243586173,0.03180202680629687,0.5452910488350858
MGNI,Communication Services,A,0.23316745549797158,0.23950425890248286,0.5273282855995456
MHK,Consumer Cyclical,A,0.4894453372265487,0.09687617780093516,0.41367848497251614
MHO,Consumer Cyclical,A,0.4560100034048372,0.16212551715628945,0.38186447943887336
MKC,Consumer Defensive,A,0.07199099579481487,0.40569122098505317,0.522317783220132
MKL,Financial Services,A,0.2803166251255481,0.0042151743715336315,0.7154682005029183
MKSI,Technology,A,0.4093715453351908,0.2803190482437553,0.31030940642105387
MLKN,Consumer Cyclical,A,0.3684084307131847,0.028468214098648133,0.6031233551881672
MLM,Basic Materials,A,0.4306499037553393,0.00017898504896987099,0.5691711111956909
MMM,Industrials,A,0.3128757754405831,0.02430806918893894,0.662816155370478
MMSI,Healthcare,A,0.2619600206076099,0.05175151112208574,0.6862884682703043
MOH,Healthcare,A,0.03662765267971049,0.013238509138400783,0.9501338381818888
MOS,Basic Materials,A,0.21790159749273963,0.05644249262868063,0.7256559098785798
MRSH,Financial Services,A,0.2104956390572213,0.013715943622536473,0.7757884173202423
MRVL,Technology,A,0.2505063889768909,0.33787220750523245,0.4116214035178766
MSI,Technology,A,0.22372919768906807,0.006987531685233858,0.7692832706256981
MSM,Industrials,A,0.4172957516877594,0.07340584444027062,0.50929840387197
MTDR,Energy,A,0.22240793386631338,0.5085201836226957,0.2690718825109909
MTH,Consumer Cyclical,A,0.40925180139117634,0.1926288434855872,0.3981193551232365
MTLS,Technology,A,0.18712377488698592,0.08051853486960982,0.7323576902434042
MTUS,Basic Materials,A,0.3514267566836076,0.00811666237385222,0.6404565809425402
MUR,Energy,A,0.2127771883125713,0.5225632217161382,0.26465958997129047
MXL,Technology,A,0.20951761235233296,0.2103696840711714,0.5801127035764956
MYGN,Healthcare,A,0.14266987023129377,0.07365132750900898,0.7836788022596973
MYRG,Industrials,A,0.27383065091834785,0.09866616513145726,0.6275031839501948
MZTI,Consumer Defensive,A,0.10775905485638873,0.1572344633498108,0.7350064817938005
NAVI,Financial Services,A,0.401811559636144,0.015811989973901604,0.5823764503899543
NBTB,Financial Services,A,0.45357626605053764,0.33304898077646256,0.21337475317299986
NC,Energy,A,0.13718531700366876,0.038374226590421404,0.8244404564059098
NEOG,Healthcare,A,0.14623857378592883,0.03161443556509762,0.8221469906489736
NEU,Basic Materials,A,0.21232249423676539,0.0028519660867752225,0.7848255396764594
NEXA,Basic Materials,A,0.0980996222912879,0.14698446873908308,0.754915908969629
NFBK,Financial Services,A,0.3895259052762462,0.2936417492168006,0.3168323455069532
NFG,Energy,A,0.23765998906717895,0.11391410884620934,0.6484259020866118
NGG,Utilities,A,0.09893790921392841,0.32540975290548985,0.5756523378805818
NHC,Healthcare,A,0.19284392997373556,0.002107912766354757,0.8050481572599096
NHI,Real Estate,A,0.1881765469914695,0.31394330440077944,0.4978801486077511
NI,Utilities,A,0.16983081193615376,0.5364506983928093,0.29371848967103686
NIC,Financial Services,A,0.42400353714914435,0.22222282391296114,0.3537736389378945
NICE,Technology,A,0.15262546346881856,0.07386998270082819,0.7735045538303532
NKTR,Healthcare,A,0.07338537373473629,0.08419633087342736,0.8424182953918363
NLY,Real Estate,A,0.4269190339143856,0.0690142275583259,0.5040667385272886
NMM,Industrials,A,0.1514566510073324,1.1744362168350443e-05,0.8485316046304993
NMR,Financial Services,A,0.2477628058403891,0.0018601884549000619,0.7503770057047108
NNN,Real Estate,A,0.284524854125987,0.38906995161200036,0.3264051942620126
NOA,Energy,A,0.13182681119700876,0.09391689026467352,0.7742562985383177
NOAH,Financial Services,A,0.1336353222328847,0.02442174523319638,0.8419429325339188
NOC,Industrials,A,0.037465205408956245,0.021761666080361862,0.9407731285106818
NODK,Financial Services,A,0.1515904229886845,0.008211394199601658,0.8401981828117138
NOMD,Consumer Defensive,A,0.11712035679917197,0.13582563873871503,0.747054004462113
NOV,Energy,A,0.25261056580090385,0.36538296920948854,0.38200646498960755
NOVT,Technology,A,0.427398007408544,0.06211523873143622,0.5104867538600198
NOW,Technology,A,0.1758028538176449,0.14732882589898655,0.6768683202833685
NPKI,Industrials,A,0.2148825349119686,0.023161703559938653,0.7619557615280927
NPO,Industrials,A,0.49098928732488617,0.10639514000823755,0.4026155726668762
NRC,Healthcare,A,0.11543307766430871,0.0052223796407438695,0.8793445426949474
NRG,Utilities,A,0.17241525917489445,0.012926995146806229,0.8146577456782994
NRIM,Financial Services,A,0.3251046873980761,0.20639180114732147,0.46850351145460245
NSSC,Industrials,A,0.13600903672623302,0.008464893699736109,0.8555260695740309
NTCT,Technology,A,0.25609772254068786,0.02780951746367758,0.7160927599956346
NTES,Communication Services,A,0.08083546749732654,0.21480017859001077,0.7043643539126627
NTGR,Technology,A,0.1831511482086992,0.03797322464304416,0.7788756271482566
NTLA,Healthcare,A,0.195614334783502,0.17360707054114938,0.6307785946753486
NTRA,Healthcare,A,0.15522530349276764,0.18233954483103873,0.6624351516761936
NVMI,Technology,A,0.24037879157027636,0.3704228920571729,0.3891983163725507
NVO,Healthcare,A,0.0564826352394615,0.052829213478021046,0.8906881512825174
NVR,Consumer Cyclical,A,0.3607886324979784,0.2067129090977256,0.43249845840429607
NVS,Healthcare,A,0.11413565259294058,0.06464545204874413,0.8212188953583153
NWN,Utilities,A,0.12257488005129893,0.3504199758987986,0.5270051440499025
NWPX,Basic Materials,A,0.2507544017838292,0.0011344865408116785,0.748111111675359
NWSA,Communication Services,A,0.38373582138012075,0.06325747685696607,0.5530067017629132
OC,Industrials,A,0.5124748455055937,0.056881937398458315,0.43064321709594794
OCSL,Financial Services,A,0.3023772972760263,0.004924480732751336,0.6926982219912223
OFG,Financial Services,A,0.48817155108530996,0.1972152683625848,0.31461318055210524
OHI,Real Estate,A,0.13422658409719632,0.25872056551901235,0.6070528503837913
OII,Energy,A,0.2549713085018905,0.345608379398549,0.39942031209956047
OKTA,Technology,A,0.14967990096138223,0.13654730250379382,0.713772796534824
OLP,Real Estate,A,0.4331938213839115,0.16194939161979072,0.4048567869962978
OMAB,Industrials,A,0.14119955230680603,0.007889158816448017,0.8509112888767459
OMF,Financial Services,A,0.5426426406461863,0.008843006669060642,0.4485143526847531
ONB,Financial Services,A,0.5665455470205552,0.23277876052586138,0.20067569245358347
ONC,Healthcare,A,0.07923390281707075,0.17944673394462404,0.7413193632383052
ONIT,Financial Services,A,0.22982980188014226,0.005044263632777874,0.7651259344870799
OPCH,Healthcare,A,0.13883637266656673,0.0347712846046118,0.8263923427288216
ORA,Utilities,A,0.21509051368746887,0.045992563479533365,0.7389169228329977
ORC,Real Estate,A,0.3054655447659508,0.039156263230828665,0.6553781920032206
ORCL,Technology,A,0.10721626690231549,0.09100207959185395,0.8017816535058306
OSG,Financial Services,A,0.10489221824947052,0.005969296478548844,0.8891384852719807
OSUR,Healthcare,A,0.11765272131595542,0.08343060121514612,0.7989166774688985
OTEX,Technology,A,0.28344585917929493,0.03878583734125794,0.677768303479447
OTTR,Industrials,A,0.2480332561896699,0.008447889320860309,0.7435188544894699
OVID,Healthcare,A,0.04000966625777779,0.03578269519134869,0.9242076385508735
OXM,Consumer Cyclical,A,0.30194452571952407,0.061364902515552475,0.6366905717649234
OXY,Energy,A,0.1544983087951818,0.5114362213278224,0.3340654698769958
P,Technology,A,0.16623395677934044,0.25040311850151564,0.5833629247191439
PAA,Energy,A,0.2462704048604391,0.31454039955694024,0.4391891955826206
PAG,Consumer Cyclical,A,0.4461272218547215,0.08007592548570051,0.47379685265957805
PAGP,Energy,A,0.25459130614893843,0.333594501762063,0.41181419208899855
PANW,Technology,A,0.12057324864537457,0.11851036881684192,0.7609163825377835
PARR,Energy,A,0.1490305277304219,0.26231080817554286,0.5886586640940352
PAYC,Technology,A,0.19827850087828794,0.04078579329655409,0.760935705825158
PAYS,Technology,A,0.16147279830093036,0.011326176668315981,0.8272010250307537
PBH,Healthcare,A,0.14892825684491787,5.916059586844306e-05,0.8510125825592137
PBYI,Healthcare,A,0.07902046994715654,0.075485240573124,0.8454942894797195
PCAR,Industrials,A,0.38418584191384564,0.0713092682015693,0.544504889884585
PCG,Utilities,A,0.18472396618390488,0.1498874179803652,0.66538861583573
PCTY,Technology,A,0.2240287641628145,0.0587633662177909,0.7172078696193946
PDFS,Technology,A,0.24332670077890206,0.21260836279981207,0.5440649364212858
PEB,Real Estate,A,0.5194869509689973,0.0037355129499539647,0.4767775360810487
PFBC,Financial Services,A,0.4627624313382973,0.27078223155117964,0.26645533711052305
PFG,Financial Services,A,0.5865504209712761,0.025337154798385903,0.38811242423033804
PFGC,Consumer Defensive,A,0.35566257892812536,0.009647212754568183,0.6346902083173065
PFIS,Financial Services,A,0.3653928131221283,0.17174897031626304,0.46285821656160875
PFLT,Financial Services,A,0.31045412575978765,0.013552850314577215,0.6759930239256351
PGC,Financial Services,A,0.4685924505742437,0.24663986769057855,0.28476768173517775
PGEN,Healthcare,A,0.13947696317581615,0.120164415895187,0.7403586209289968
PHG,Healthcare,A,0.1937413481063903,0.037801893794823745,0.7684567580987859
PII,Consumer Cyclical,A,0.4058095817642323,0.09406821224182012,0.5001222059939475
PIPR,Financial Services,A,0.5523252738465797,0.02144455829162685,0.42623016786179346
PJT,Financial Services,A,0.3339901591159326,0.010961751509728258,0.6550480893743391
PKE,Industrials,A,0.23980421904222246,0.0221708413155849,0.7380249396421926
PKG,Consumer Cyclical,A,0.34729120316663536,0.005345291764133615,0.6473635050692311
PLAB,Technology,A,0.2847942154642131,0.1275794543924884,0.5876263301432985
PLAY,Communication Services,A,0.27267987154770307,0.013257994844561102,0.7140621336077358
PLD,Real Estate,A,0.3871257600033107,0.2078388070782888,0.4050354329184005
PLOW,Consumer Cyclical,A,0.36917775140517006,1.1513687641725094e-05,0.6308107349071882
PLPC,Industrials,A,0.1919743690277525,0.047240363680051176,0.7607852672921964
PLSE,Healthcare,A,0.07055146591452598,0.06448259510128888,0.8649659389841852
PLUS,Technology,A,0.34870073661124606,0.0030785372312309004,0.6482207261575231
PLXS,Technology,A,0.38923803571051746,0.047779819176626465,0.5629821451128562
PNC,Financial Services,A,0.5769079267508409,0.09944088480187838,0.3236511884472807
PNR,Industrials,A,0.5212449737575936,0.035155216529207674,0.44359980971319873
PODD,Healthcare,A,0.15830575914562284,0.1176587470252613,0.7240354938291158
POOL,Industrials,A,0.345404268987538,0.0014557565701375946,0.6531399744423243
POWL,Industrials,A,0.13769825772498973,0.15072085210460576,0.7115808901704046
PRGS,Technology,A,0.20008007380687068,0.0048088545157914915,0.7951110716773379
PRK,Financial Services,A,0.4916916456034599,0.28278316010707794,0.22552519428946216
PRKS,Consumer Cyclical,A,0.3733395432709305,0.02668115492289341,0.5999793018061761
PRLB,Industrials,A,0.23391396466933168,0.005938422781411349,0.760147612549257
PRTA,Healthcare,A,0.13066759785041024,0.1310236854765422,0.7383087166730475
PRU,Financial Services,A,0.5758216367567461,0.037251742361946796,0.3869266208813071
PSKY,Communication Services,A,0.13096674168550768,0.0921827217051873,0.776850536609305
PTC,Technology,A,0.2710182564799337,0.07242910645866847,0.6565526370613978
PUK,Financial Services,A,0.35811424116887186,0.01529087771089575,0.6265948811202324
PZZA,Consumer Cyclical,A,0.1323138914279956,0.007806450703404924,0.8598796578685995
QCRH,Financial Services,A,0.4990600107854356,0.24231132724825427,0.2586286619663101
QGEN,Healthcare,A,0.15939084830257794,0.14697209952812354,0.6936370521692986
QRVO,Technology,A,0.32614746243166387,0.17315688867023962,0.5006956488980966
QSR,Consumer Cyclical,A,0.21998776880068677,0.0051579832804696584,0.7748542479188435
QUIK,Technology,A,0.0927345318033521,0.15340003325186893,0.753865434944779
QURE,Healthcare,A,0.03614762774618611,0.07815506516394873,0.8856973070898652
R,Industrials,A,0.42521807091742464,0.04435595510992529,0.53042597397265
RACE,Consumer Cyclical,A,0.2368160052669169,0.02694895077198332,0.7362350439610997
RBB,Financial Services,A,0.41696574145234694,0.19430977623965623,0.3887244823079969
RBBN,Technology,A,0.21321247223383655,0.048698076002264896,0.7380894517638985
RBCAA,Financial Services,A,0.4136156733264018,0.2640156227610183,0.3223687039125799
RCI,Communication Services,A,0.11414762563860543,1.1598608200635378e-05,0.8858407757531939
RCKT,Healthcare,A,0.1267713782985099,0.1748940655614661,0.6983345561400239
RCKY,Consumer Cyclical,A,0.19210066638083098,0.010204012205927435,0.7976953214132415
RDN,Financial Services,A,0.3979930322504663,0.025777211987313715,0.5762297557622199
RDWR,Technology,A,0.15133504104849696,0.07759912833145913,0.771065830620044
RES,Energy,A,0.16494145777459474,0.4207986859708931,0.4142598562545122
REX,Basic Materials,A,0.17921118592096846,0.006465440304470379,0.8143233737745612
RGLD,Basic Materials,A,0.09864789399741171,0.6080900990061551,0.29326200699643323
RGNX,Healthcare,A,0.15060445874016626,0.1680000701636335,0.6813954710962002
RHI,Industrials,A,0.31593070580410015,0.032185685615894626,0.6518836085800053
RIGL,Healthcare,A,0.08224188530430145,0.08978242402923846,0.8279756906664602
RIOT,Financial Services,A,0.2153449422839652,0.030491592881415338,0.7541634648346195
RITM,Real Estate,A,0.5185789794187609,0.015510996922170069,0.4659100236590691
RLJ,Real Estate,A,0.5178405103710151,0.004879864536539235,0.4772796250924457
RM,Financial Services,A,0.3351863886101944,0.013228339051021727,0.6515852723387838
RMAX,Real Estate,A,0.3022817362262024,0.008280789357940856,0.6894374744158567
RNG,Technology,A,0.21705724278329316,0.06880280532779728,0.7141399518889096
RNR,Financial Services,A,0.08681101836502136,0.0013450883009891858,0.9118438933339894
ROKU,Communication Services,A,0.23644247239291732,0.27258522512178207,0.49097230248530066
ROP,Technology,A,0.24965296198644085,0.00028634652748719524,0.750060691486072
RPD,Technology,A,0.16110893679704016,0.051948273491790486,0.7869427897111694
RRC,Energy,A,0.1534941772249283,0.3348180635842092,0.5116877591908625
RRX,Industrials,A,0.4454853681531516,0.11406660166981368,0.44044803017703466
RS,Basic Materials,A,0.4050837509449068,0.006632320552283801,0.5882839285028094
RYN,Real Estate,A,0.3650035132173182,0.07646215042991063,0.5585343363527712
RYTM,Healthcare,A,0.09505570771529183,0.09396378582329268,0.8109805064614155
SA,Basic Materials,A,0.10135191180459485,0.6308550320348403,0.2677930561605648
SAM,Consumer Defensive,A,0.13045800101263458,0.05093867549433911,0.8186033234930263
SAN,Financial Services,A,0.3333500175448652,2.926005350260409e-05,0.6666207224016323
SAP,Technology,A,0.21658386696910262,0.059880022971576595,0.7235361100593208
SAR,Financial Services,A,0.22385334123226353,0.0020389322834803584,0.7741077264842561
SBLK,Industrials,A,0.11596914213224208,4.507533441582861e-05,0.8839857825333421
SBR,Energy,A,0.0990708053956858,0.3496627301795059,0.5512664644248083
SBS,Utilities,A,0.08959272593019244,0.028834621318711166,0.8815726527510964
SBSI,Financial Services,A,0.4271072780783505,0.3259839791295375,0.246908742792112
SBUX,Consumer Cyclical,A,0.2583881664610518,0.02345318605783795,0.7181586474811102
SCCO,Basic Materials,A,0.26274185404054706,0.2630064715858339,0.47425167437361904
SCHL,Communication Services,A,0.12471490486266142,0.011791833144343306,0.8634932619929953
SEI,Energy,A,0.14999443289616188,0.13503542647840266,0.7149701406254354
SFBS,Financial Services,A,0.4590135314059794,0.20220923417146702,0.33877723442255364
SFIX,Consumer Cyclical,A,0.23295068731041127,0.045232257508908504,0.7218170551806803
SFM,Consumer Defensive,A,0.05172676435748064,0.0598385273066269,0.8884347083358926
SHBI,Financial Services,A,0.4053437945686384,0.2374156424082043,0.3572405630231572
SHOO,Consumer Cyclical,A,0.40341050081067503,0.11833578994861764,0.47825370924070737
SHOP,Technology,A,0.2532154549004026,0.14032954375875364,0.6064550013408437
SIGI,Financial Services,A,0.19074165585726852,0.04755043456061167,0.7617079095821198
SIRI,Communication Services,A,0.1287299866620769,0.002179731834970324,0.8690902815029528
SITE,Industrials,A,0.4414338677198711,0.024593301615415196,0.5339728306647138
SKM,Communication Services,A,0.0957853331110712,0.00035800598830822427,0.9038566609006206
SKT,Real Estate,A,0.3125542315666642,0.03378543680936623,0.6536603316239696
SLAB,Technology,A,0.335618163058887,0.1400278674826499,0.5243539694584631
SLF,Financial Services,A,0.40154105233676884,0.002011815428013765,0.5964471322352174
SLG,Real Estate,A,0.4271135185506464,0.09553874991509577,0.47734773153425786
SLM,Financial Services,A,0.40700091921623116,0.012628257092082141,0.5803708236916867
SLRC,Financial Services,A,0.3046792411495631,0.004325707973901002,0.6909950508765359
SM,Energy,A,0.19738154921708495,0.4796566393593284,0.32296181142358665
SMCI,Technology,A,0.0988084932149436,0.1298918123803696,0.7712996944046868
SMFG,Financial Services,A,0.24835542913246267,0.0017399036543818925,0.7499046672131554
SMP,Consumer Cyclical,A,0.30682448427005543,0.012502921867545327,0.6806725938623993
SMPL,Consumer Defensive,A,0.14942537637854697,0.0925310239968318,0.7580435996246213
SMTC,Technology,A,0.23920578436217482,0.19322167056349665,0.5675725450743285
SNA,Industrials,A,0.41876289276495204,0.06471030451705878,0.5165268027179892
SNAP,Communication Services,A,0.1526049172891479,0.2536467022077761,0.593748380503076
SNN,Healthcare,A,0.20269481613441764,0.038762977998772416,0.75854220586681
SO,Utilities,A,0.08007963745639216,0.6464836817357339,0.273436680807874
SONY,Technology,A,0.2469044290042809,0.04985841650858034,0.7032371544871387
SPG,Real Estate,A,0.5154546960741592,0.08176392143838809,0.40278138248745277
SPH,Utilities,A,0.09577391323962066,0.024744611419343535,0.8794814753410357
SQM,Basic Materials,A,0.20527984493754092,0.07316708103638794,0.7215530740260712
SSTK,Communication Services,A,0.2523594652849796,0.07021966685892726,0.6774208678560931
SSYS,Technology,A,0.20280810428988624,0.07994643354237839,0.7172454621677353
ST,Technology,A,0.5071648186342891,0.04932749771639577,0.44350768364931514
STAA,Healthcare,A,0.1514272885107716,0.09637704444948277,0.7521956670397456
